node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9,node_10,node_11,node_12,node_13,node_14,node_15,node_16,node_17,node_18,node_19,node_20,node_21,node_22,node_23,node_24,node_25,node_26,node_27,node_28,node_29,node_30,node_31
0.9947817,0.0,0.45991278,0.0,0.0,0.7593511,0.0,0.0,6.3183217,0.0,0.95084333,0.0,4.182411,5.8748455,2.2682524,3.5717309,3.3895948,0.0,0.0,1.5034902,0.0,0.0,2.018038,0.5650275,0.55558324,1.8358378,5.6894145,4.130574,0.0,0.0,0.19709742,8.655691
5.6430764,0.0,0.0,0.0,5.58146,0.0,0.0,0.0,4.448807,0.0,6.4393888,0.0,0.0,4.8622026,2.4295087,5.7293987,1.7606988,0.0,0.0,0.0,0.0,3.272383,1.5930164,0.0,0.0,3.3378325,6.3048053,0.0,6.3509617,0.0,0.18624869,1.1131383
2.734224,0.0,2.6316988,0.0,4.9547887,0.0,0.0,0.0,2.4700985,0.0,2.0121136,0.0,3.8514166,3.8869941,1.4975022,4.4551907,2.377802,0.0,0.0,2.0600035,0.0,2.0419848,0.16061972,0.27549043,0.07716547,3.803713,3.9943688,0.84319013,4.3717117,0.0,5.685789,3.8457015
4.2221136,0.0,5.0282025,0.0,0.58923125,2.7532897,0.0,0.0,0.0,1.0734403,0.0,1.2100933,1.9600927,0.61559474,0.0,0.64891016,0.0,0.0,0.0,1.0964533,0.0,0.5618222,1.5204809,0.0,3.3542771,2.6438189,0.0,0.7308587,3.9753053,0.0,6.163377,2.4322383
5.538427,0.0,0.0,0.0,6.243858,0.0,0.2282251,0.0,3.9017987,0.0,6.741506,0.0,0.0,3.5392752,1.6213696,5.334314,1.0650457,0.0,0.0,0.0,0.0,2.8874574,2.0470386,0.53868484,0.0,3.5861597,6.9873633,0.36158866,7.775709,0.0,0.64241207,0.0
4.826897,0.0,4.7939363,0.0,0.6901508,2.978828,0.0,0.0,0.0,1.2894119,0.22762468,1.2282611,1.6360687,0.0,0.0,0.0,0.0,0.0,0.0,0.57746595,0.0,0.56958336,1.3754469,0.0,3.2781441,3.3323784,0.4660826,0.8581963,3.966599,0.0,6.2377586,1.8783662
0.0,0.0,1.5726475,0.0,3.2785017,2.035076,0.742819,0.0,2.0102885,0.0,0.0,1.9364688,4.5824513,1.746463,0.0,5.0362945,0.0,0.0,0.29161766,2.7386675,0.0,0.0,2.8807166,0.0,1.1540904,0.94391227,4.2530627,4.1906185,4.5857573,0.0,7.2492156,2.5520759
4.1984715,0.0,3.4032586,0.0,5.7656765,0.0,0.0,0.0,0.9533789,0.0,2.3127248,0.0,3.6622605,2.710582,2.6184375,3.3912573,2.0493655,0.0,0.0,1.7773793,0.0,4.362332,0.0,0.0,0.9173175,1.8470411,1.9461377,0.0,4.537768,0.0,5.667974,4.8518443
0.15671207,0.0,1.2667272,0.0,3.2531521,0.94928133,0.581664,0.0,2.6130204,0.0,0.0,1.2315766,3.9359431,2.2302794,0.0,5.116135,0.3433328,0.0,0.0,1.8993706,0.0,0.0,2.3921475,0.0,1.075199,0.8878449,4.3621078,3.436282,4.2568126,0.0,5.500804,2.546036
1.8817207,0.0,3.021098,0.0,5.1444187,0.0,0.05284906,0.0,0.3852696,0.0,0.6513561,0.54501635,3.1773787,2.0684626,2.198685,3.9989104,2.0434065,0.0,0.0,2.8149927,0.0,2.65925,0.62317467,0.0,0.42996904,0.89808476,2.6036649,1.9448153,5.2329865,0.0,6.2332425,4.152245
3.768341,0.0,3.8955307,0.0,1.3326703,2.7521586,0.0,0.0,0.4388219,0.5406728,1.2390399,1.4304373,0.15486437,0.598632,0.0,0.91281825,0.0,0.0,0.0,0.605746,0.0,0.9771619,1.5475737,0.0,2.3361526,1.9849086,1.1238717,1.3334589,5.233839,0.0,4.7393765,0.0
5.3586316,0.0,1.0948224,0.0,5.3078446,0.7976882,0.3832042,0.0,3.3999023,0.0,5.533123,0.5581951,0.0,2.3784626,0.7666508,4.220778,0.0,0.0,0.0,0.0,0.0,2.0691695,2.7809575,0.6975359,0.003384143,2.900107,5.9044394,1.747297,8.085489,0.0,1.9959346,0.0
3.5503192,0.0,0.0,0.0,3.9535265,2.8889527,0.849885,0.0,3.3276684,0.0,2.9464939,1.8159865,0.997201,0.34229842,0.0,3.1553714,0.0,0.0,0.0,0.0,0.0,0.0,3.5580895,1.9373696,0.18511912,3.490351,8.102179,4.8008456,6.004817,0.0,3.6353536,0.0
1.7652812,0.0,4.927284,0.0,1.0669678,1.2514198,0.0,0.0,1.4184587,0.0,0.0,0.0035089646,4.141202,1.8789937,0.7650717,1.0565495,0.8777467,0.0,0.0,3.5096815,0.0,1.8630538,0.41017878,0.0,2.30484,1.3106765,1.0481186,2.7963507,1.8317206,0.0,6.5618,6.3157377
3.7635548,0.0,4.577961,0.0,0.72613937,2.8661456,0.0,0.0,0.3016548,0.9618912,0.5520701,1.4553465,0.86510366,0.9255439,0.0,1.0928375,0.0,0.0,0.0,0.9171347,0.0,0.44971487,1.7707021,0.0,3.0293093,2.0207663,0.3052323,0.9448249,4.7877226,0.0,5.2485957,0.32387704
3.356049,0.0,4.926417,0.0,1.0398493,3.095678,0.0,0.0,0.47068554,0.66155744,0.5405563,1.6590269,0.9109851,1.3090649,0.0,1.4299185,0.0,0.0,0.0,1.4082174,0.0,0.8056646,1.8703651,0.0,2.8844793,1.7751925,0.6056005,1.4739906,5.2798705,0.0,5.731786,0.28221208
3.9179666,0.0,5.9581223,0.0,3.887099,0.0,0.0,0.0,0.47241688,0.0,0.8038515,0.0,3.1542015,4.351564,2.9188056,3.3211706,2.2501073,0.0,0.0,3.7325556,0.0,3.1619363,0.4782739,0.0,2.0620613,2.3323421,0.0346887,0.0,4.8117294,0.0,6.695674,5.8911695
0.32351822,0.0,2.119021,0.0,5.1342745,2.4401746,0.93992734,0.0,2.2336066,0.0,0.7382629,2.2150297,2.2755713,1.3192407,0.14987847,4.567656,0.4453005,0.0,0.0,2.6718855,0.0,0.8093694,3.1489582,0.7477885,0.56826663,0.2252016,5.843177,6.2798223,7.12185,0.0,6.862697,1.2974812
4.5052238,0.0,1.1151214,0.0,2.5913925,0.12680626,0.0,0.0,2.5453691,0.0,1.2972605,0.0,4.3701854,0.0,1.0336883,0.6848803,1.0404066,0.0,0.0,0.0,0.0,1.7015567,0.28433263,0.8292883,1.4136041,3.6304016,5.1595874,2.5752442,1.4788609,0.0,4.4789014,6.8425803
4.134319,0.0,4.7477674,0.0,1.2669295,3.1806612,0.0,0.0,1.1161345,0.63275087,0.8794557,1.662301,1.2972609,1.6849654,0.0,2.046313,0.0,0.0,0.0,0.9739797,0.0,0.5166974,2.2462127,0.0,3.007577,2.4521782,1.3533252,1.388341,5.756951,0.0,5.8921313,0.34566826
3.9628003,0.0,0.253362,0.0,5.2808805,0.0,0.0,0.0,3.3983068,0.0,4.7930193,0.0,0.0,3.9374602,2.4369473,5.365219,1.4394548,0.0,0.0,0.4844951,0.0,2.3321588,2.3189442,0.4539339,0.0,1.717815,5.7173223,1.3501166,5.9268346,0.0,0.96331716,2.0713167
3.6358747,0.0,0.40979403,0.0,3.9057045,0.0,0.047520854,0.0,2.9008837,0.0,4.139035,0.0,0.0,3.110956,1.319557,3.7823017,0.95239747,0.0,0.0,0.0,0.0,1.9906957,1.4909472,0.36000228,0.0,2.014771,4.4929996,0.38057855,5.2275424,0.0,0.6640526,0.0
0.49159703,0.0,2.41509,0.0,4.880961,3.4541576,0.8126694,0.0,1.9006925,0.0,0.0,2.2869933,3.2843494,1.0582978,0.21801203,4.4030976,0.54837304,0.0,0.0,3.3333728,0.0,0.037201107,3.6089075,1.0101289,0.6077082,1.3336115,5.8073792,6.6934195,6.580531,0.0,8.243986,3.0389206
3.8169997,0.0,1.6621945,0.0,2.8603742,0.0,0.0,0.0,2.0578065,0.0,2.2390318,0.10840313,1.5280895,1.6166832,0.0,3.7540863,0.0,0.0,0.0,0.22872669,0.0,0.13882709,2.0561404,0.0,1.8106098,2.1508188,2.7312546,0.20720154,4.548631,0.0,3.5844922,1.7375566
2.652359,0.0,0.0,0.0,1.7538116,0.0,0.0,0.0,5.3801455,0.0,2.4934251,0.0,4.047024,4.977818,2.4734747,3.617837,3.4617271,0.0,0.0,0.0,0.0,1.6583619,0.72713983,0.0,0.011582702,2.6328597,5.9085526,1.8821883,0.4226007,0.0,0.60584414,7.284382
3.7936425,0.0,0.11084883,0.0,4.466155,0.14998767,0.0,0.0,4.0391827,0.0,4.836184,0.0,0.34762436,4.2075768,1.7175443,4.1161623,2.209598,0.0,0.0,0.0,0.0,2.3765194,1.378936,0.74677485,0.0,3.8035758,6.507248,0.9503594,4.9078026,0.0,0.9627528,0.59416616
5.710961,0.0,3.036514,0.0,4.4245214,1.0197216,0.0,0.0,0.6129786,0.0,2.4483166,0.29642817,2.0187511,0.0,1.7946842,0.149396,0.6162695,0.0,0.0,0.2329163,0.0,3.735461,0.2287564,1.087549,0.9470718,3.4090126,4.1016407,2.4442964,4.5567284,0.0,5.9425397,3.8605995
3.1437435,0.0,4.253816,0.0,0.59506917,3.4981463,0.0,0.0,1.5420148,0.60884744,0.37191024,1.7518843,1.644645,1.402724,0.0,1.7143363,0.0,0.0,0.0,1.1457721,0.0,0.13024831,2.468035,0.0,2.910239,1.7475168,1.7187368,2.4850502,4.7692776,0.0,5.4485035,0.7068305
7.0877757,0.0,3.1892104,0.0,4.666635,0.0,0.0,0.0,1.1575176,0.0,4.120369,0.0,1.1521894,0.8257035,2.6124218,1.0232782,0.55412424,0.0,0.0,0.2230215,0.0,4.488339,0.042206407,0.1779869,1.3033253,3.3872628,3.1190405,0.08543303,4.941253,0.0,4.095765,3.9020576
3.7586434,0.0,5.088998,0.0,0.4086661,2.6689737,0.0,0.0,0.29726475,1.0346408,0.0,1.1878263,1.6393521,0.83454716,0.0,0.77350986,0.0,0.0,0.0,1.3194805,0.0,0.38121584,1.3694086,0.0,3.308651,2.3959887,0.0,0.6417934,4.0208187,0.0,6.0287776,1.4448892
1.6630892,0.0,0.86986095,0.0,1.3473605,0.0,0.0,0.0,4.8680925,0.0,0.9686244,0.0,4.7640595,4.1660476,2.33268,2.5847793,3.1471484,0.0,0.0,1.3801829,0.0,1.908524,0.32184651,0.2090045,0.4060175,1.6637106,4.8080564,2.8963847,0.0,0.0,1.7458963,8.656522
7.3539863,0.0,0.28600097,0.0,5.585797,0.41245407,0.0,0.0,3.7176852,0.0,7.351869,0.0,0.0,3.6090071,2.643633,4.4119787,1.4555004,0.0,0.0,0.0,0.0,3.2745388,2.3140862,0.7335747,0.0,4.6010823,6.8531084,0.14054847,7.238433,0.0,0.22652367,0.19415344
5.4254336,0.0,1.9863479,0.0,4.7585673,0.15353146,0.032537915,0.0,2.4224424,0.0,4.495239,0.18776652,0.0,3.020511,0.7187746,4.185147,0.12924348,0.0,0.0,0.0,0.0,2.0407925,1.3748786,0.08194266,0.5612915,3.0896928,4.034656,0.0,7.0508504,0.0,2.9594927,0.0
0.16732849,0.0,0.0,0.0,1.4627205,0.0,0.0,0.0,6.4374423,0.0,1.1114146,0.0,5.300716,6.135404,2.012031,4.523446,4.193304,0.0,0.0,1.0139081,0.0,0.8121089,0.90014076,0.42379406,0.0,2.2960198,6.7189856,3.3907487,0.0,0.0,1.072673,7.8683715
7.663061,0.0,1.5599921,0.0,4.9475713,0.25352883,0.0,0.0,1.5522295,0.0,4.571831,0.0,0.7389139,0.0,2.1338031,0.33620766,0.12001434,0.0,0.0,0.0,0.0,3.7047057,0.6869111,1.4872738,0.86826324,3.8844573,5.4358,2.068127,4.862587,0.0,3.8234572,4.1503367
7.3825226,0.0,1.1129179,0.0,0.12038372,3.0665884,0.0,0.0,2.434912,0.0,3.0696359,0.0,1.1065389,2.8201776,3.0470383,3.166181,0.3590054,0.0,0.0,0.0,0.0,0.0,4.4141226,0.020645069,2.645421,3.909212,3.351045,0.7242658,3.239426,0.0,1.0770667,7.2087097
8.181791,0.0,2.503194,0.0,0.7566427,2.7955475,0.0,0.0,1.8630416,0.02871332,3.5043206,0.0,0.89467233,1.0481856,3.0088139,0.0,0.39660525,0.0,0.0,0.0,0.0,1.5383396,2.166345,0.921939,2.1158288,5.079453,3.271538,1.2654132,2.2875392,0.0,2.0820684,7.022268
0.89583397,0.0,3.3484595,0.0,4.792019,0.0,0.0,0.0,0.82827234,0.0,0.83373123,0.10614569,3.3445497,4.119672,2.019513,4.673409,2.692667,0.0,0.0,3.2408645,0.0,2.489212,0.0,0.0,0.21482082,0.9920392,1.3271972,0.31571788,4.63597,0.0,5.2920017,3.3481376
4.885169,0.0,0.46485275,0.0,3.7205887,1.6004976,0.23893963,0.0,3.3953393,0.0,5.1362777,0.47578633,0.0,2.754881,0.8746451,3.5210845,0.30573335,0.0,0.0,0.0,0.0,1.4298844,2.6897435,0.6142667,0.0,3.3803265,5.862941,1.3194067,6.537262,0.0,0.88077617,0.0
0.0,0.0,3.6156826,0.0,0.0,2.0505428,0.0,0.0,3.8798366,0.0,0.0,0.0,6.3105235,2.7311318,0.0,1.9032481,0.5073711,0.0,0.0,4.635364,0.0,0.0,1.6288718,0.0,2.6297894,1.0116335,2.9565446,5.542143,0.0,0.0,6.2924876,9.075001
0.0,0.0,2.6784663,0.0,0.52317154,1.5399246,0.0,0.0,3.097767,0.0,0.0,0.33337715,4.3401875,2.6838045,0.0,2.5678828,0.5675009,0.0,0.0,3.8818772,0.0,0.0,1.7229657,0.0,1.5048028,0.0,2.669341,4.8348703,1.0611806,0.0,4.7079535,5.7081776
4.5330567,0.0,0.0,0.0,4.577129,2.1451085,0.0,0.0,3.4887156,0.0,3.441317,0.5103663,1.4767517,0.0,0.0,1.8265808,0.47800425,0.0,0.0,0.0,0.0,0.83788055,1.7648048,2.7026021,0.0,5.683129,8.599588,4.291446,4.107278,0.0,4.1328,1.1877387
1.4740785,0.0,3.5153537,0.0,5.1306696,0.0,0.0,0.0,0.44686377,0.0,0.28715143,0.0,4.1599693,2.594973,2.4789648,4.0881042,2.5699074,0.0,0.0,3.2691796,0.0,3.1928923,0.0,0.0,0.53248906,0.81673646,1.6359917,0.844491,4.364926,0.0,6.1934104,5.3820863
6.352517,0.0,0.57778555,0.0,4.8469706,0.46636274,0.0,0.0,2.2115283,0.0,2.4946837,0.0,5.346678,1.4841808,1.5801384,3.6949272,1.7362854,0.0,0.0,0.0,0.0,0.16791481,1.6239723,1.2628659,0.92052937,7.4744143,6.3466315,0.8575022,3.448709,0.0,6.644455,7.3228045
5.933824,0.0,2.2829432,0.0,3.1614695,0.29264525,0.0,0.0,2.319168,0.0,3.2606723,0.0,1.6867844,0.0,1.4611399,0.0,0.32296807,0.0,0.0,0.0,0.0,4.2037797,0.0,0.89764667,0.9815736,3.3158212,4.7135077,2.4845223,2.9040349,0.0,3.609961,4.268289
3.7048755,0.0,1.5098269,0.0,1.9583387,3.0024002,0.0,0.0,1.9566594,0.0,0.056175627,0.9216685,4.48562,0.5552598,0.9133089,3.5917678,0.4009546,0.0,0.0,1.6569022,0.0,0.0,4.156085,1.5346223,2.8212805,3.4321034,4.911235,4.6587157,3.082939,0.0,6.2225056,8.986
4.3893266,0.0,5.520188,0.0,4.1291885,0.0,0.0,0.0,0.4403194,0.0,1.5156922,0.0,2.3911667,3.5761712,2.4829261,3.2748337,1.4768629,0.0,0.0,3.0890503,0.0,3.247991,0.5515031,0.0,2.0480766,2.0120714,0.2996261,0.0,5.1976438,0.0,6.082952,4.733052
1.8801397,0.0,2.9714658,0.0,4.540507,0.0,0.0,0.0,1.4490793,0.0,1.4938394,0.0,2.899486,3.9890075,2.610249,4.2158484,2.5475686,0.0,0.0,2.7375183,0.0,3.2215395,0.0,0.0,0.11490688,0.8294785,1.6476045,0.1008407,3.9505715,0.0,4.254035,4.1197767
9.834251,0.0,1.601901,0.0,2.3299158,3.1865957,0.0,0.0,1.6420763,0.16899295,4.2893147,0.0,1.4263598,1.2765124,4.048497,2.5358074,0.37011915,0.0,0.0,0.0,0.0,0.0,4.6624413,1.1196915,2.8612916,5.47465,4.5086765,1.6148295,4.9818964,0.0,3.0107977,9.365284
1.9558913,0.0,2.9692013,0.0,0.0,1.4628252,0.0,0.0,3.234249,0.0,0.0,0.0,5.265083,3.0316958,0.99910367,2.1266122,1.3827146,0.0,0.0,2.8577328,0.0,0.0,1.578214,0.25296515,2.4468079,2.356755,2.7530694,3.4386587,0.0,0.0,4.494997,9.513592
0.0,0.0,0.0,0.0,1.379993,0.0,0.0,0.0,7.1870174,0.0,0.80965817,0.0,5.503249,6.64819,2.0379317,5.1773286,4.2164373,0.0,0.0,1.8380177,0.0,0.87902963,1.2284925,0.29131812,0.0,1.0378997,6.8788323,4.2139373,0.0,0.0,0.7901927,8.658002
3.9972844,0.0,0.28525943,0.0,4.5663834,0.0,0.119553305,0.0,2.576932,0.0,2.1712623,0.21644583,3.8848639,0.8216368,0.0,3.4740033,0.46336415,0.0,0.0,0.0,0.0,0.17938602,1.1738012,1.0518762,0.7298515,5.2147765,6.232129,1.5971358,3.9462628,0.0,5.6236906,3.014127
3.6495447,0.0,3.684839,0.0,4.661018,0.0,0.0,0.0,0.592246,0.0,2.310615,0.0,1.738828,4.0085125,2.6858752,3.6432772,2.0357823,0.0,0.0,2.1142552,0.0,3.1553993,0.1910714,0.0,0.37048525,2.2078419,1.1912444,0.0,5.261508,0.0,4.4172754,2.8417869
3.1933415,0.0,0.30784887,0.0,3.3843505,1.9055423,0.11422179,0.0,3.4373283,0.0,2.6414554,0.90061986,1.1888418,0.30038732,0.0,1.7938238,0.038981196,0.0,0.0,0.0,0.0,1.1470265,1.7671641,1.6256542,0.06829724,2.9540439,6.8761578,4.174057,4.329164,0.0,3.3253293,0.21556963
1.5940857,0.0,2.5154405,0.0,5.1778545,0.0,0.0,0.0,1.3599972,0.0,1.1151456,0.0,4.1244316,3.052905,2.0177715,4.365862,2.7389834,0.0,0.0,2.5674071,0.0,2.703617,0.0,0.0,0.0722374,1.7885582,2.8311348,0.7482603,3.8062735,0.0,5.4938173,4.6919312
4.5988474,0.0,0.83733016,0.0,5.143882,0.0,0.070261545,0.0,1.5437896,0.0,1.5534497,0.31136122,4.4024796,0.0,0.0,2.6782808,0.075363025,0.0,0.0,0.0,0.0,0.73241234,0.7227782,1.1658828,1.0694954,4.4327884,5.407404,1.7606388,3.8540857,0.0,6.787841,4.663365
3.701072,0.0,3.246077,0.0,2.323003,1.0191863,0.0,0.0,1.6344734,0.0,0.0,0.136656,5.022801,2.2433908,0.50979483,3.8245058,0.52567756,0.0,0.0,2.4815035,0.0,0.0,2.3274324,0.3731683,2.6394467,3.9974828,2.3997443,1.4768009,2.6709404,0.0,6.83237,7.612815
3.631755,0.0,0.051688984,0.0,3.5211868,0.0,0.0,0.0,3.8211508,0.0,1.6039774,0.0,5.2413588,1.3284355,0.0,3.3924823,1.203086,0.0,0.0,0.0,0.0,0.11093664,0.8776394,0.9772711,0.5567267,5.718998,6.5132647,1.8962153,1.6737173,0.0,5.4081597,5.9661293
5.1336703,0.0,2.318294,0.0,2.8183172,1.2115297,0.0,0.0,1.1661565,0.0,0.78726596,0.14525199,4.821614,0.58199763,1.286041,2.5349693,0.7034373,0.0,0.0,0.9289342,0.0,0.0,2.0266602,0.7046517,2.5339074,4.5173965,3.736118,1.8310821,2.8858716,0.0,6.598493,8.33858
3.1447608,0.0,0.6835541,0.0,4.0322742,0.0,0.15476511,0.0,3.1699028,0.0,4.040056,0.06320684,0.0,3.4744835,1.0476376,4.0952873,0.91457385,0.0,0.0,0.0,0.0,2.1661377,1.3220448,0.005396055,0.0,1.6743655,4.3771286,0.4046347,5.5062275,0.0,0.94282305,0.0
1.5743824,0.0,1.2906699,0.0,4.217395,2.5604324,0.51787513,0.0,2.5188968,0.0,0.6844012,1.7234204,3.2373013,0.0,0.0,2.292378,0.0,0.0,0.0,1.3633993,0.0,0.3750888,2.1153748,1.5862151,0.25622654,2.8345995,6.776704,6.1049953,4.7039146,0.0,7.2621937,2.0396154
3.6135042,0.0,0.43472373,0.0,3.3803675,2.3165967,0.1243215,0.0,3.3777995,0.0,2.909564,0.7742958,0.6724005,1.1636724,0.0,2.3243382,0.030768927,0.0,0.0,0.0,0.0,0.3483649,2.0540836,1.7019457,0.0,3.88427,6.5330772,3.354842,4.5967717,0.0,3.1407268,0.0
6.091371,0.0,1.8213928,0.0,1.4860445,1.888808,0.0,0.0,2.447422,0.0,3.6812208,0.0,0.0,0.6027187,1.6200235,0.0,0.0,0.0,0.0,0.0,0.0,2.0913174,1.6647835,1.1993741,1.2264445,3.0489464,3.780724,2.2870836,2.7361615,0.0,1.0485858,3.5544612
1.2706462,0.0,0.0,0.0,1.4872935,0.0,0.0,0.0,5.6899276,0.0,1.5700505,0.0,4.376929,5.300821,2.0730836,4.064582,3.4822352,0.0,0.0,0.851218,0.0,0.90013796,1.0357895,0.31234357,0.0,2.5637023,5.8047996,2.5249634,0.0,0.0,0.98111165,7.5300097
0.010299366,0.0,3.5329452,0.0,1.4353852,1.7090031,0.0,0.0,2.1844494,0.0,0.0,0.51231647,3.6295958,2.9867258,0.96753114,3.5550702,0.4182979,0.0,0.0,4.4973183,0.0,0.0,2.622699,0.0,1.8318993,0.0,2.0253532,4.5849047,2.8504388,0.0,5.1348557,6.293639
0.0,0.0,3.262142,0.0,0.0,2.2967496,0.0,0.0,3.8847094,0.0,0.0,0.4241028,4.654283,3.031008,0.0,2.174418,0.3457212,0.0,0.0,3.900243,0.0,0.0,1.6489587,0.114041395,1.7301761,0.7565445,3.0816815,5.136168,0.70453066,0.0,5.307811,5.382063
8.074527,0.0,2.4207265,0.0,3.849082,0.78978866,0.0,0.0,1.5002749,0.0,3.857637,0.0,1.8454682,0.0,2.1094308,0.0,0.6817746,0.0,0.0,0.0,0.0,4.2787905,0.0,1.2976481,0.9763428,5.8647633,5.1211495,1.425057,3.3672273,0.0,4.450055,4.732085
1.968725,0.0,4.2402186,0.0,4.972374,0.0,0.041130006,0.0,0.24242966,0.0,1.4681898,0.46452636,1.8898854,4.0577335,2.2882903,4.8853955,1.9772518,0.0,0.0,3.5619817,0.0,2.5972934,0.5243869,0.0,0.47376847,0.7546892,0.6291802,0.16850889,6.399772,0.0,5.4658346,2.2002714
4.390738,0.0,4.5642385,0.0,0.39223954,2.94401,0.0,0.0,0.04020853,1.2028342,0.43358842,1.2166432,0.95518005,0.18227276,0.0,0.09801706,0.0,0.0,0.0,0.65687835,0.0,0.59039456,1.4303476,0.0,3.064982,2.7209477,0.18717384,0.7012776,3.9446008,0.0,5.267306,1.121614
8.657022,0.0,3.390647,0.0,1.5458832,2.4438968,0.0,0.0,1.0293648,0.19642176,4.028268,0.0,0.052291185,0.7493919,3.3042626,0.0,0.20921999,0.0,0.0,0.0,0.0,2.566633,1.79119,0.90194964,2.1806233,4.687316,2.4302542,0.9303499,3.2779589,0.0,2.6138391,6.3723564
3.731891,0.0,6.668162,0.0,3.7008684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8550668,3.801517,2.8653066,3.16168,2.2001147,0.0,0.0,4.2517295,0.0,3.343603,0.2950109,0.0,2.5557039,1.9536886,0.0,0.110838674,4.6738086,0.0,7.711441,6.971673
3.306404,0.0,4.66362,0.0,5.0270553,0.0,0.0,0.0,0.68692815,0.0,1.9378631,0.0,2.281571,4.8435025,2.9631119,5.022613,2.2763424,0.0,0.0,3.7554953,0.0,2.954091,0.8163581,0.0,1.0032598,1.5292437,0.665244,0.0,5.565626,0.0,5.3899164,4.47867
3.976688,0.0,0.0,0.0,4.1683016,2.1787984,0.0,0.0,4.673282,0.0,4.0012927,0.26781976,1.0593817,1.8171997,0.26081944,2.7923944,1.2731571,0.0,0.0,0.0,0.0,0.9960664,1.9417129,2.5347285,0.0,5.165438,8.882989,4.021158,4.113524,0.0,2.267774,0.6556462
6.6888466,0.0,2.7553966,0.0,3.081258,0.0,0.0,0.0,2.583629,0.0,3.2299297,0.0,2.331512,0.761214,1.711121,0.8405148,0.32677707,0.0,0.0,0.65638644,0.0,3.1051285,0.39140597,0.31816608,1.6382374,3.8700154,3.729594,1.1601603,2.7359903,0.0,4.009916,6.391318
0.98148966,0.0,1.1896455,0.0,3.0540395,0.0,0.0,0.0,3.6717412,0.0,0.84843916,0.0,4.997436,4.9203997,2.499427,3.9733934,3.6187623,0.0,0.0,1.6748511,0.0,2.2638488,0.0,0.0,0.0,1.5066756,4.038714,1.4440778,1.1325743,0.0,3.1215062,6.918522
0.56889594,0.0,1.3224189,0.0,2.11923,0.0,0.0,0.0,4.115053,0.0,0.9531339,0.0,3.3245444,4.10502,1.5626938,3.0604722,2.7099042,0.0,0.0,1.9748784,0.0,1.9130445,0.4192455,0.25357392,0.0,1.3660725,4.3998537,2.783668,1.0059237,0.0,2.1768427,5.5015483
4.243745,0.0,2.4005105,0.0,0.5763778,3.129745,0.0,0.0,3.230691,0.0,0.7861646,0.0,4.2735796,3.6901367,3.2360942,3.815872,1.9761794,0.0,0.0,2.7044914,0.0,0.0,4.48851,1.0401086,2.9347525,2.9032154,4.229125,4.449709,1.9455047,0.0,4.0489607,12.188757
4.6690965,0.0,1.4460425,0.0,5.379477,0.0,0.13777994,0.0,3.041873,0.0,4.5963645,0.0,0.27172983,3.4525044,1.4749513,5.071682,0.67970747,0.0,0.0,0.27067983,0.0,2.1380925,1.8795292,0.4436993,0.056383133,2.533534,4.7410717,0.6159326,6.6840444,0.0,2.4646983,0.26655817
4.834105,0.0,0.6211734,0.0,3.8469985,0.30077648,0.0,0.0,2.232313,0.0,1.1438607,0.14491186,5.458193,0.0,0.20039822,2.3890078,0.7890693,0.0,0.0,0.0,0.0,0.0,1.1544659,1.248982,1.406399,5.796811,5.9210386,2.1145036,2.5243359,0.0,6.710946,6.7595534
5.134138,0.0,4.0697255,0.0,0.90166897,2.7316244,0.0,0.0,0.25718752,0.845316,0.65374726,0.81792593,1.9806148,0.0,0.0,0.0,0.0,0.0,0.0,0.2374298,0.0,1.723273,0.73416555,0.46813083,2.8409376,3.357198,1.6332468,1.9596487,3.018999,0.0,5.792482,3.407672
1.8052021,0.0,1.9022579,0.0,4.7365227,2.6028259,0.73430246,0.0,1.1610875,0.0,0.62872064,2.065704,2.3389988,0.0,0.0,3.0980756,0.0,0.0,0.0,1.6063393,0.0,0.55439526,2.7282407,1.2090667,0.6363021,1.8124045,5.302004,5.1984344,6.391192,0.0,7.074717,1.3232255
2.1068323,0.0,0.94165325,0.0,4.3780212,2.2731295,0.89017326,0.0,1.5724056,0.0,1.2345399,2.245235,1.8859004,0.0,0.0,3.0720913,0.0,0.0,0.0,0.41078293,0.0,0.0,3.1271589,1.1004822,0.91485584,1.6559107,5.7404103,5.0513077,6.539999,0.0,6.019165,0.45172918
0.23867022,0.0,3.0275662,0.0,1.3100276,1.8084044,0.0,0.0,3.7761283,0.0,0.0,0.30019784,5.1396184,1.6629653,0.0,2.2689373,0.32428446,0.0,0.0,3.610572,0.0,0.1017988,1.7560718,0.4881601,1.671948,1.5253615,4.3697524,5.75296,1.2196925,0.0,6.47536,6.5937176
1.2547666,0.0,0.0,0.0,1.6462439,0.0,0.0,0.0,6.987635,0.0,2.0226235,0.0,5.117332,6.1545506,2.0835607,4.9173207,4.1711926,0.0,0.0,0.4197153,0.0,0.840721,1.104185,0.30739236,0.0,3.0684793,7.2430553,2.9446678,0.0,0.0,0.7938942,8.224689
1.9488778,0.0,4.3431563,0.0,5.556292,0.0,0.0,0.0,1.0508006,0.0,1.5797218,0.0,2.83048,5.325915,3.311449,5.2683244,3.1263378,0.0,0.0,4.086578,0.0,4.0487485,0.0,0.0,0.110801026,0.39901173,0.93068194,0.0,5.2791276,0.0,5.527346,4.4726577
